,Virginia,California,Florida,New Jersey,Michigan,Washington,Colorado,Arizona,New York,North Carolina,New Hampshire,Utah,Pennsylvania,Texas,Connecticut,Kansas,Georgia,South Dakota,Alaska,Wyoming,West Virginia,New Mexico,Tennessee,Arkansas,Maryland,Hawaii,Alabama,Maine,Delaware,Indiana,Montana,Idaho,Nevada,Mississippi,Kentucky,Minnesota,Vermont,Massachusetts,the District of Columbia,Illinois,Nebraska,Oklahoma,Rhode Island,Oregon,Iowa,Ohio,North Dakota,Missouri,Wisconsin,South Carolina,Louisiana
2022-03-01,340944.1652401919,717779.0019092489,346822.52051363623,439963.4328284017,213739.39499525586,560394.3909060913,522665.563612205,417474.8476429605,421737.77552870713,285842.3906809057,386462.4180909372,505331.0379126252,235011.6576399457,281774.9349970564,323473.39389992965,192946.97909156707,289685.3806066246,268705.7130348298,336897.14130917966,307000.19857065304,145251.36286315232,262132.3583271619,280750.60769601684,186324.6224382217,381326.9263996005,802756.0314699,204475.9486489244,333556.36070675426,341144.4925492466,208546.1821647392,418999.1490856136,455349.22509595443,416866.835447988,171533.56835760083,177436.2125778813,307160.66456029797,337124.8480361665,529389.6851166902,633506.5288425394,230016.50176514275,223188.75614366846,178887.3888595705,385929.7520006623,479542.09204800363,189342.21630093036,192703.83592965547,239719.3259835632,215685.9723158177,251466.89956416693,255517.23779862354,200711.13859307521
2022-04-01,345649.82407321344,731590.7182326292,356773.13910921203,445955.9025444858,217646.68794512437,573697.5627070348,534146.6263927427,426863.26898693776,426960.6344388623,292489.56196135475,396662.9109052904,517013.9972855393,238826.469981148,287531.8247961981,329239.4804364411,195848.31218272864,295830.4213175062,273700.87888448336,339113.37940067536,310347.56675112847,147075.16294102624,267123.12310702004,286489.8752862448,188194.14171987562,385744.07631864207,822487.4548782165,207110.2692685641,341354.41174237157,346790.9351000409,212247.62003553196,428968.30225487537,463128.15853488323,426883.2416537755,172337.42806445304,179807.41568322238,311503.6143325519,342988.7317708139,539334.5004906995,641047.9678399152,233784.49171611914,227405.73862567462,181419.70537585998,393519.83293264266,487701.73190255923,192001.7470149334,196007.04602902348,241694.05722893457,219600.3569671743,255324.5022699112,260788.18296521707,202376.26657924082
2022-05-01,349979.1029776221,742001.7418561302,366309.7256394809,452029.40326849575,220611.3602522567,583791.921191256,543491.8264215401,436173.76079420367,431727.5982221933,298682.8341417737,405188.2076519048,526558.2268069632,241773.53231639508,292823.3346700995,334540.87612432084,198492.3075668864,301060.3249218597,278239.29286623397,342386.3492382617,313626.9833410559,148467.1514399326,271183.950690781,291212.63818471326,189799.07815937503,389861.3792112514,837729.5061722783,209476.49171257112,348457.10429309745,351653.4225466014,215108.53673620892,438267.4504103893,469437.13929064356,435916.4917079886,173263.52855086463,181851.33547033192,315253.28961442347,348409.1960262076,547853.653216764,645617.6308453807,236318.37273418458,230859.6489057979,183536.96498015695,400236.57566406694,494607.14996490994,194677.03772205542,198697.75246004132,243831.70351819872,222776.74817815927,259072.846450744,265789.36825229414,203754.78962096028
2022-06-01,353631.4222112402,747537.1064572204,374786.5759371999,457125.79313783214,222866.0180910486,588746.4942806099,549183.6557786207,443959.87700916204,436288.72854850005,304192.67015563085,411465.4597323909,531994.7947983529,244074.6441947576,297441.9132822919,339057.22758072213,200839.39253590765,305623.0843872507,281951.41228973685,345329.7717495174,316897.649197916,149813.56777154704,274619.03619019705,295526.6774217533,191396.25151096075,392806.0533360027,847012.7350443065,211895.68078089636,354072.26842126605,355360.849933556,217582.99293837833,445534.8361693155,473340.4214955796,443009.435773392,174773.19610779578,183960.02998808582,318056.2867406391,353235.26082937716,554191.9210362778,645870.3603412807,238039.25804591135,233511.97517110695,185557.63691788356,405704.91644894634,498999.99976316304,197057.25444703782,201171.93918761914,246090.24231637886,225521.29679076702,262317.27050547797,270497.3582270641,205088.88752759105
2022-07-01,355450.12034355337,747839.62050502,380538.2148365791,459986.26450744976,223421.3624351079,587098.9572312566,549767.7116032768,447899.32232819847,439365.21307692473,307653.0145512204,414276.12764915166,531493.6575316837,244959.6319151166,300250.22810842044,341913.76815874217,202420.7311714924,308355.46013535914,283963.6929789847,347322.30423199985,319280.02342277294,150427.41963568996,276799.57153366366,298017.0663952995,192255.90437317383,393471.2141205387,850602.1022654868,213300.4991437175,356488.30664093705,356701.9683448029,218791.22652977196,447991.08854831033,472643.6096987519,446501.9561959905,176094.86967434644,185422.74413516803,318597.881533588,355631.749538151,557128.4964110347,642204.2722284999,238392.11032726298,234793.73488392727,187107.59443312034,408424.5854137265,498966.56157943566,198518.1135919449,202554.92213532142,247224.32486391312,227023.70767875746,263658.4575790113,273743.2451080697,205743.5680593718
2022-08-01,355584.39610310504,743276.2387491405,383449.4776358879,460136.4111904472,222779.18440750943,580609.1931519654,546074.5421162705,447037.02744461107,440286.7689636292,309062.28740007983,414377.54255537153,526271.0143142671,244753.0042612472,301131.83078631916,342575.8535080061,203140.99830073863,309402.5192923576,284371.2478201524,348241.882038198,320463.5672369619,150498.96708180784,277569.1263216071,298844.5874287965,192657.57422566056,392002.3101988714,848393.4901575731,214102.71248312705,355822.5054005029,356720.3319257799,219016.49506503285,446580.8174407931,468032.8075445714,445878.8983978418,176897.0814569297,186120.4752354209,317336.1689196439,355677.3776076411,556122.8110135816,635881.1011317086,237930.01143820514,234897.60551163598,188045.007874364,408069.67724158306,495170.5514378086,198942.15107664038,203037.6512592076,247766.89355615198,227329.7532675037,263481.01471004245,275437.78177289554,205570.36073053256
2022-09-01,354405.1865236216,735977.776044936,383821.7374579395,458564.1995653927,221292.43611944906,571934.214010805,540172.8469889782,441928.93030282605,438726.3896334504,308723.21241500817,413006.0034940811,518651.81862523354,243808.55405767393,300481.9041369113,341825.68839751737,203105.69093800455,308966.18725814513,283589.439106326,347807.180338271,320357.2188123493,149996.5682569646,276930.8322754954,298146.8762184272,192475.1475963363,389421.90686565294,842893.6030520609,213977.71998704367,353456.4283327162,355591.35507344763,218366.10475732372,442341.24672369193,460743.3743727587,441342.9245903916,176666.64287577049,186017.27157798642,314997.84713290003,354245.4429873396,552128.9160473071,627832.5390080988,236675.27715544042,234183.1844589153,188397.6858640589,405853.7286642248,489371.31209180877,198763.46972788722,202653.31682555866,247409.3178889599,226519.76942211957,262619.00812629197,275576.6663492825,204231.78602196192
2022-10-01,353596.40507833427,729407.3756068399,383346.06668591173,457424.4144101776,220290.55407151263,565385.056933843,535404.2374541308,435589.0408091762,436906.63509733527,308136.1058037377,412269.5325541299,512136.9673684568,243514.64343090545,299552.62832418975,341209.88812214526,203240.75185118895,308243.59447047155,283238.80183416634,347052.489488781,320693.67527747457,149799.14748595,276220.32866152836,297010.5048095693,192290.14282336962,387760.9618882315,838231.9815848656,213663.69773769472,351461.75207778317,355091.00602241885,217887.59675146666,438707.79486840585,453856.87881877454,435515.24314696324,175862.35043669012,186087.8940030661,313391.84276441584,353100.7942707101,548724.0790755721,621922.0147214314,235835.1306444273,233885.84332427895,188770.1203760746,404430.33650788735,484884.5672610742,198843.56632869306,202383.2676089298,247493.18998837727,225817.74315853207,262056.12582082805,275537.56081927195,202781.0830534942
2022-11-01,353362.46340614493,724243.9596965987,382649.6022951999,456902.2510381013,219553.10997726477,560973.4779573232,531730.577276235,428712.37958290806,435358.78465751157,307450.8991155762,412567.654858245,506865.9835202671,243710.50476683452,298572.3925245426,341513.0102387197,203625.7349771016,307353.75785459374,283199.9838184679,346163.6405933863,321384.2322612815,149612.08724457104,275750.594506739,295802.88835257856,192013.5986564017,386888.57649025833,835169.6992826454,213137.09430466723,350514.3898093452,354784.01927453093,217754.11599757872,435810.953251719,447356.8093732153,429008.4085530841,174901.39892385938,186445.96728608222,312389.9409672881,352750.7123022555,546803.5547316398,617524.8989582709,235365.13044710303,234143.10663369752,189342.59812644057,404202.31658259494,481528.0557030286,199125.02347852266,202301.51292953317,247772.12973862406,225415.9754247116,262044.98148145922,275436.438522785,201454.38440051905
2022-12-01,353484.39206020505,719817.9867631163,381815.74917181284,457181.34923424915,219025.80601381522,557663.8711382397,528611.131251596,421953.7821526926,433784.1291246936,306566.4137153776,413189.78447053087,502653.63800842495,243915.5853706587,297312.85247908416,342131.82759563765,204137.03183858245,306265.86018378224,283300.511235872,345560.0538967399,321852.8298481123,149832.26280019677,275676.97549837694,294622.2114835686,191648.52713226367,386747.7340443998,832649.7442111092,212657.11301584332,350620.9344424423,355094.2348749938,217834.9724367891,433268.6091761697,441332.06744700205,422941.04468686314,173912.39005537497,186875.58325655095,311554.1637504106,352586.21634171304,546319.9601064973,614517.2709643282,235109.71119122338,234820.6743008866,189686.919282268,404392.84381345863,478666.6073311707,199230.0361798031,202194.10682463623,247828.49072046464,225251.22635182962,262360.0921456229,275209.9597760911,200264.59195525324
2023-01-01,353497.28107574646,712932.1103021,380487.4364179683,458532.11243930337,218633.63866336198,553348.8410195921,525113.9258969678,415201.35383379535,432136.0268222602,305208.0761662766,413197.07397241384,498922.81153055356,243736.63788066572,295650.9706697401,342404.87522016437,204332.12541344072,304983.2891181256,282931.4741654889,344695.7597692551,321508.55220338615,149567.71161110178,275537.05706045433,293463.1413229466,191097.257041341,387108.8149211023,828042.2728752698,212247.3886179961,351043.9368998027,355485.61711754807,217652.10022774525,429333.3474851021,435613.9928851637,416955.8328775389,172668.32830175824,186829.77929634997,310656.03514252737,353742.8172721703,545468.1234426444,611654.0588269491,234605.33431328172,234989.60603462046,189499.810519714,403888.85939839436,475385.0752940288,198774.6405536147,201572.15813406478,246951.16981456723,224899.612169539,263704.45134729426,274622.8473175131,199460.4129326756
2023-02-01,353753.08049200795,705852.8796696463,379362.6557785063,459918.38329930906,218639.2371817413,549774.3060706785,522084.573423671,409921.55811820814,430766.7879728594,304226.3973981841,413659.5764232142,496061.9694354967,243352.41315830374,294070.60980259045,343186.61118801724,204319.52925418693,304143.46302531305,282431.16023644106,344023.4436178229,320982.420642995,149275.11828747162,275730.38828156376,293147.4667034461,190851.72294912636,387970.1163098937,822957.2014193875,212019.2513382927,352032.5602226267,356232.86310515594,217763.94685768592,425520.0375771434,431076.1753213965,412054.84226464987,171472.1923237044,186817.41702821516,310176.31209693145,354762.24550502165,544803.7060322851,609618.0650052876,234386.01207251454,235361.45827999778,189246.66027337254,403910.07130104303,472803.1848976741,198311.32744614474,201212.26623219743,245699.85925456198,224797.1795876145,265376.7079267231,274093.2202833549,198876.11584990853
2023-03-01,354596.06275343895,700645.4179799431,378905.17843006994,462561.8295837028,219221.63035290944,547549.7174288848,519528.5102043647,406800.91757528693,430860.48899340304,304191.61222183617,414973.44154746475,493988.2755862063,243504.3657039361,293015.81317723717,344860.3226768193,204654.81339571427,304249.62764986284,282838.11181933805,343644.8517988815,321039.35966961837,149139.40211858807,276410.5272919752,293795.8453712135,191305.83986612837,389290.44508713065,819322.4269383341,212368.9071076984,353758.977704613,357395.2127335694,218263.19932573076,423462.4907588538,427790.7365336979,408449.5054484015,170530.10743710352,187272.2757129348,310427.8756225842,356894.750037461,545342.8262995103,607866.5520708248,234771.17599370424,236147.46236168907,189446.20686650346,405153.7199284833,471492.3189189162,198429.56394190693,201471.38391071107,245151.80946190548,225302.19821055187,267852.61471864,274199.9178657707,199232.96842770683
2023-04-01,356377.7949204372,700071.7904416663,379344.0935129562,466196.2429212344,220335.31932101306,547487.566526861,518170.8209674531,405731.58286830905,432344.78405633796,305201.9714464971,417857.34212335496,492751.00671215955,244306.95138776916,292651.8232505209,347901.68251006695,205663.5383713031,305150.1912911813,283971.78096105583,343842.04184835503,321953.96242455015,149632.0392360215,277980.55750307214,295383.82749462547,192469.44700715665,391004.3219676595,820736.687794493,213386.52081086408,357039.0811772849,358859.9370388871,219650.1356541616,424958.43081656174,426129.50877270027,406399.91312160366,170872.72016448795,188434.32795195948,311356.66396640823,359063.66670045356,548598.2389078623,606662.977130311,236088.3283202691,237858.54396311624,190284.69842961768,408407.9486534055,471826.0964309496,199436.7075312528,202777.6183084628,245654.58059904733,226763.53823421584,270520.0344122849,274992.1556065692,199676.34521477672
2023-05-01,358912.9354681429,702993.4135758639,380382.6179616163,471405.9455674745,221952.4912959589,548742.698276049,518052.4539184391,406304.2363680697,434774.06208135135,306781.3214818835,421352.74175323657,492467.1775834051,245814.70301571954,292966.31900722487,351299.69246071944,207221.74738620195,306620.74511792004,285447.1883352394,344509.5919775869,323635.49964029755,150899.9690437802,280005.09610119904,297113.5063194682,194037.1279924512,393333.38502709026,823770.8328716634,214906.69208827577,361075.72605439025,360544.8393081858,221326.85811711755,428631.7232554704,425748.16143948026,405592.1362458412,172003.9075653887,190031.62983310173,312683.7474673357,362288.5287691438,553774.578627353,605821.3493179111,237907.5029722662,239884.40266618136,191458.5465705377,412594.54100071295,473341.27052442473,200909.6415213174,204653.2866418656,246676.594956406,228609.19094889905,273356.3776415359,276273.8300818132,200059.77092938568
